Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage,Charge,Charge Value,% Diff,High Avg %,Low Avg %
Buy Hold,2024-02-26 14:30:00-05:00,588.789978,182,171.0804443,107159.776,29.80914307,Buy Hold,107465.3178,12,17,0.15990516,0.498866494,3.49226357,,,0.15990516,0.498866494,3.49226357
Buy Hold,2024-02-26 15:30:00-05:00,587.3800049,182,-256.6151123,106903.1609,29.80914307,Buy Hold,107208.7027,12,17,-0.239469624,0.498866494,3.49226357,,,-0.239469624,0.498866494,3.49226357
Buy Hold,2024-02-27 09:30:00-05:00,598.9899902,91,52395.07178,54508.08911,54537.89825,Buy Hold,109045.9874,12,17,1.976571428,0.498866494,3.49226357,,,-49.01171429,0.498866494,3.49226357
Sell,2024-02-27 09:30:00-05:00,598.9899902,0,0,0,108664.4307,Sell Hold,109045.9874,12,17,,0.498866494,3.49226357,381.5566238,0.7,,0.498866494,3.49226357
Short Sell,2024-02-27 09:30:00-05:00,598.9899902,178,0,106620.2183,588.484436,Sell Hold,107208.7027,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-27 10:30:00-05:00,596.7399902,179,196.2399902,106816.4583,392.2444458,Sell Hold,107404.9427,12,17,0.184055138,0.498866494,3.49226357,,,0.184055138,0.498866494,3.49226357
Short Sell,2024-02-27 11:30:00-05:00,601.3850098,178,230.0734863,107046.5317,358.4109497,Sell Hold,107635.0162,12,17,0.21539142,0.498866494,3.49226357,,,0.21539142,0.498866494,3.49226357
Short Sell,2024-02-27 12:30:00-05:00,598.3449707,179,57.21801758,107103.7498,531.2664185,Sell Hold,107692.2342,12,17,0.053451538,0.498866494,3.49226357,,,0.053451538,0.498866494,3.49226357
Short Sell,2024-02-27 13:30:00-05:00,602.0800171,178,66.49328613,107170.243,521.9911499,Sell Hold,107758.7275,12,17,0.062083061,0.498866494,3.49226357,,,0.062083061,0.498866494,3.49226357
Short Sell,2024-02-27 14:30:00-05:00,604.8201294,178,487.7399902,107657.983,100.7444458,Sell Hold,108246.4675,12,17,0.455107665,0.498866494,3.49226357,,,0.455107665,0.498866494,3.49226357
Short Sell,2024-02-27 15:30:00-05:00,601.5700073,179,23.04827881,107681.0313,565.4361572,Sell Hold,108269.5157,12,17,0.021408797,0.498866494,3.49226357,,,0.021408797,0.498866494,3.49226357
Short Sell,2024-02-28 09:30:00-05:00,591.4301147,183,550.6796875,108231.711,37.80474854,Sell Hold,108820.1954,12,17,0.511398972,0.498866494,3.49226357,,,0.511398972,0.498866494,3.49226357
Short Sell,2024-02-28 10:30:00-05:00,595.6799927,182,182.0476685,108413.7587,406.4367676,Sell Hold,109002.2431,12,17,0.168201784,0.498866494,3.49226357,,,0.168201784,0.498866494,3.49226357
Short Sell,2024-02-28 11:30:00-05:00,597.2999878,182,294.8391113,108708.5978,293.6453247,Sell Hold,109297.0822,12,17,0.271957282,0.498866494,3.49226357,,,0.271957282,0.498866494,3.49226357
Short Sell,2024-02-28 12:30:00-05:00,597.2000122,183,579.0044556,109287.6022,9.479980469,Sell Hold,109876.0867,12,17,0.532620664,0.498866494,3.49226357,,,0.532620664,0.498866494,3.49226357
Short Sell,2024-02-28 13:30:00-05:00,595.5001221,184,284.4202271,109572.0225,304.064209,Sell Hold,110160.5069,12,17,0.260249307,0.498866494,3.49226357,,,0.260249307,0.498866494,3.49226357
Short Sell,2024-02-28 14:30:00-05:00,595.8300171,184,60.70068359,109632.7231,527.7837524,Sell Hold,110221.2076,12,17,0.055397977,0.498866494,3.49226357,,,0.055397977,0.498866494,3.49226357
Short Sell,2024-02-28 15:30:00-05:00,596.3200073,184,90.15820313,109722.8813,498.3262329,Sell Hold,110311.3658,12,17,0.082236581,0.498866494,3.49226357,,,0.082236581,0.498866494,3.49226357
Short Sell,2024-02-29 09:30:00-05:00,598.7700195,184,450.8022461,110173.6836,137.6821899,Sell Hold,110762.168,12,17,0.410855275,0.498866494,3.49226357,,,0.410855275,0.498866494,3.49226357
Short Sell,2024-02-29 10:30:00-05:00,597.960022,185,448.9204712,110622.6041,139.5639648,Sell Hold,111211.0885,12,17,0.407466154,0.498866494,3.49226357,,,0.407466154,0.498866494,3.49226357
Buy,2024-02-29 11:30:00-05:00,597.3099976,186,0,111099.6595,111.4289551,Buy,111688.144,12,17,,0.498866494,3.49226357,777.6976168,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-29 11:30:00-05:00,597.3099976,186,0,111099.6595,111.4289551,Buy Hold,111688.144,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-29 12:30:00-05:00,599.1950073,186,350.6118164,111450.2714,111.4289551,Buy Hold,112038.7558,12,17,0.31558316,0.498866494,3.49226357,,,0.31558316,0.498866494,3.49226357
Buy Hold,2024-02-29 13:30:00-05:00,597.3601074,186,-341.2913818,111108.98,111.4289551,Buy Hold,111697.4644,12,17,-0.306227502,0.498866494,3.49226357,,,-0.306227502,0.498866494,3.49226357
Buy Hold,2024-02-29 14:30:00-05:00,597.6699829,186,57.63684082,111166.6168,111.4289551,Buy Hold,111755.1013,12,17,0.051874152,0.498866494,3.49226357,,,0.051874152,0.498866494,3.49226357
Buy Hold,2024-02-29 15:30:00-05:00,602.8599854,93,55100.63818,56065.97864,56177.40759,Buy Hold,112243.3862,12,17,0.868372612,0.498866494,3.49226357,,,-49.56581369,0.498866494,3.49226357
Buy Hold,2024-03-01 09:30:00-05:00,606.0100098,46,28189.51819,27876.46045,84464.74283,Buy Hold,112341.2033,12,17,101.0450269,0.498866494,3.49226357,195.1352231,0.7,0.522513434,0.498866494,3.49226357
Sell,2024-03-01 09:30:00-05:00,606.0100098,0,0,0,112146.0681,Sell Hold,112341.2033,12,17,,0.498866494,3.49226357,195.1352231,0.7,,0.498866494,3.49226357
Short Sell,2024-03-01 09:30:00-05:00,606.0100098,186,0,112717.8618,2.57989502,Sell Hold,112720.4417,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-03-01 10:30:00-05:00,609.491272,184,-571.4677734,112146.394,574.0476685,Sell Hold,112148.9739,12,17,-0.506989544,0.498866494,3.49226357,,,-0.506989544,0.498866494,3.49226357
Short Sell,2024-03-01 11:30:00-05:00,610.1500244,183,-488.9395752,111657.4545,491.5194702,Sell Hold,111660.0344,12,17,-0.435983323,0.498866494,3.49226357,,,-0.435983323,0.498866494,3.49226357
Short Sell,2024-03-01 12:30:00-05:00,613.8099976,181,-557.8449097,111099.6096,560.4248047,Sell Hold,111102.1895,12,17,-0.499603822,0.498866494,3.49226357,,,-0.499603822,0.498866494,3.49226357
Short Sell,2024-03-01 13:30:00-05:00,617.5549927,179,-557.2658691,110542.3437,559.8457642,Sell Hold,110544.9236,12,17,-0.501591204,0.498866494,3.49226357,,,-0.501591204,0.498866494,3.49226357
Short Sell,2024-03-01 14:30:00-05:00,619.1824951,178,-327.8595581,110214.4841,330.4394531,Sell Hold,110217.064,12,17,-0.296591828,0.498866494,3.49226357,,,-0.296591828,0.498866494,3.49226357
Short Sell,2024-03-01 15:30:00-05:00,619.3400269,177,-591.2993774,109623.1848,593.8792725,Sell Hold,109625.7646,12,17,-0.536498793,0.498866494,3.49226357,,,-0.536498793,0.498866494,3.49226357
Short Sell,2024-03-04 09:30:00-05:00,622.1500244,176,-124.7804565,109498.4043,127.3603516,Sell Hold,109500.9842,12,17,-0.113826703,0.498866494,3.49226357,,,-0.113826703,0.498866494,3.49226357
Short Sell,2024-03-04 10:30:00-05:00,621.585022,176,-99.44042969,109398.9639,102.0203247,Sell Hold,109401.5438,12,17,-0.090814501,0.498866494,3.49226357,,,-0.090814501,0.498866494,3.49226357
Short Sell,2024-03-04 11:30:00-05:00,619.2719116,176,-407.1074219,108991.8564,409.6873169,Sell Hold,108994.4363,12,17,-0.372130967,0.498866494,3.49226357,,,-0.372130967,0.498866494,3.49226357
Short Sell,2024-03-04 12:30:00-05:00,617.5300293,176,-306.5712891,108685.2852,309.1511841,Sell Hold,108687.8651,12,17,-0.281279078,0.498866494,3.49226357,,,-0.281279078,0.498866494,3.49226357
Short Sell,2024-03-04 13:30:00-05:00,617.5200195,176,-1.76171875,108683.5234,4.34161377,Sell Hold,108686.1033,12,17,-0.001620936,0.498866494,3.49226357,,,-0.001620936,0.498866494,3.49226357
Short Sell,2024-03-04 14:30:00-05:00,618.0751953,175,-520.3642578,108163.1592,522.9441528,Sell Hold,108165.7391,12,17,-0.478788543,0.498866494,3.49226357,,,-0.478788543,0.498866494,3.49226357
Short Sell,2024-03-04 15:30:00-05:00,615.7199707,175,-412.1643066,107750.9949,414.7442017,Sell Hold,107753.5748,12,17,-0.38105794,0.498866494,3.49226357,,,-0.38105794,0.498866494,3.49226357
Short Sell,2024-03-05 09:30:00-05:00,598.9299927,179,-542.5261841,107208.4687,545.1060791,Sell Hold,107211.0486,12,17,-0.50349993,0.498866494,3.49226357,,,-0.50349993,0.498866494,3.49226357
Short Sell,2024-03-05 10:30:00-05:00,599.8800049,178,-429.8278198,106778.6409,432.4077148,Sell Hold,106781.2208,12,17,-0.400927114,0.498866494,3.49226357,,,-0.400927114,0.498866494,3.49226357
Short Sell,2024-03-05 11:30:00-05:00,600.6300049,177,-467.1300049,106311.5109,469.7098999,Sell Hold,106314.0908,12,17,-0.437475136,0.498866494,3.49226357,,,-0.437475136,0.498866494,3.49226357
Buy,2024-03-05 12:30:00-05:00,596.9699707,178,0,106260.6548,53.43597412,Buy,106263.2347,12,17,,0.498866494,3.49226357,743.8245835,0.7,,0.498866494,3.49226357
Buy Hold,2024-03-05 12:30:00-05:00,596.9699707,178,0,106260.6548,53.43597412,Buy Hold,106263.2347,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-03-05 13:30:00-05:00,594.7860107,178,-388.744873,105871.9099,53.43597412,Buy Hold,105874.4898,12,17,-0.365840841,0.498866494,3.49226357,,,-0.365840841,0.498866494,3.49226357
Buy Hold,2024-03-05 14:30:00-05:00,592.7700195,178,-358.8464355,105513.0635,53.43597412,Buy Hold,105515.6434,12,17,-0.338943952,0.498866494,3.49226357,,,-0.338943952,0.498866494,3.49226357
Buy Hold,2024-03-05 15:30:00-05:00,598.6199951,89,52235.88391,53277.17957,53330.61554,Buy Hold,106607.7951,12,17,0.986887898,0.498866494,3.49226357,,,-49.50655605,0.498866494,3.49226357
Buy Hold,2024-03-06 09:30:00-05:00,596.6463013,89,-175.6587524,53101.52081,53.43597412,Buy Hold,106432.1364,12,17,99.34058539,0.498866494,3.49226357,,,-0.329707304,0.498866494,3.49226357
Buy Hold,2024-03-06 10:30:00-05:00,601.4375,44,26638.27081,26463.25,26932.88072,Buy Hold,53396.13072,12,17,101.6060432,0.498866494,3.49226357,185.24275,0.7,0.803021609,0.498866494,3.49226357
Buy Hold,2024-03-06 11:30:00-05:00,603.3400269,44,83.71118164,26546.96118,53.43597412,Buy Hold,53479.84191,12,17,100.6326599,0.498866494,3.49226357,,,102.9125765,0.498866494,3.49226357
Buy Hold,2024-03-06 12:30:00-05:00,603.9000244,44,24.63989258,26571.60107,53.43597412,Buy Hold,53504.4818,12,17,100.1856325,0.498866494,3.49226357,,,102.4604692,0.498866494,3.49226357
Buy Hold,2024-03-06 13:30:00-05:00,602.1199951,44,-78.32128906,26493.27979,53.43597412,Buy Hold,53426.16051,12,17,99.41048875,0.498866494,3.49226357,,,101.676517,0.498866494,3.49226357
Buy Hold,2024-03-06 14:30:00-05:00,599.4400024,44,-117.9196777,26375.36011,53.43597412,Buy Hold,53308.24083,12,17,99.10981442,0.498866494,3.49226357,,,101.372426,0.498866494,3.49226357
Buy Hold,2024-03-06 15:30:00-05:00,597.539978,44,-83.60107422,26291.75903,53.43597412,Buy Hold,53224.63976,12,17,99.36606686,0.498866494,3.49226357,,,101.6315903,0.498866494,3.49226357
Buy Hold,2024-03-07 09:30:00-05:00,601.2700195,44,164.1218262,26455.88086,53.43597412,Buy Hold,53388.76158,12,17,101.2484659,0.498866494,3.49226357,,,103.5353803,0.498866494,3.49226357
Buy Hold,2024-03-07 10:30:00-05:00,604.6599121,44,149.1552734,26605.03613,53.43597412,Buy Hold,53537.91686,12,17,101.1275775,0.498866494,3.49226357,,,103.4131181,0.498866494,3.49226357
Buy Hold,2024-03-07 11:30:00-05:00,604.4699707,44,-8.357421875,26596.67871,53.43597412,Buy Hold,53529.55944,12,17,99.93717414,0.498866494,3.49226357,,,102.2091875,0.498866494,3.49226357
Sell,2024-03-07 11:30:00-05:00,604.4699707,0,0,0,53343.38268,Sell Hold,53529.55944,12,17,,0.498866494,3.49226357,186.176751,0.7,,0.498866494,3.49226357
Short Sell,2024-03-07 11:30:00-05:00,604.4699707,178,0,107595.6548,36.38946533,Sell Hold,107632.0443,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-03-07 12:30:00-05:00,609.9550171,176,-243.5717773,107352.083,279.9612427,Sell Hold,107388.4725,12,17,-0.226376965,0.498866494,3.49226357,,,-0.226376965,0.498866494,3.49226357
Short Sell,2024-03-07 13:30:00-05:00,608.1799927,176,-312.4042969,107039.6787,348.7937622,Sell Hold,107076.0682,12,17,-0.291009069,0.498866494,3.49226357,,,-0.291009069,0.498866494,3.49226357
Short Sell,2024-03-07 14:30:00-05:00,607.9500122,176,-40.4765625,106999.2021,76.86602783,Sell Hold,107035.5916,12,17,-0.03781454,0.498866494,3.49226357,,,-0.03781454,0.498866494,3.49226357
Short Sell,2024-03-07 15:30:00-05:00,608.5200195,175,-508.1987305,106491.0034,544.5881958,Sell Hold,106527.3929,12,17,-0.474955626,0.498866494,3.49226357,,,-0.474955626,0.498866494,3.49226357
Short Sell,2024-03-08 09:30:00-05:00,614.4450073,173,-192.0171509,106298.9863,228.4066162,Sell Hold,106335.3757,12,17,-0.180313026,0.498866494,3.49226357,,,-0.180313026,0.498866494,3.49226357
Short Sell,2024-03-08 10:30:00-05:00,606.1699829,175,-219.2392578,106079.747,255.6287231,Sell Hold,106116.1365,12,17,-0.206247741,0.498866494,3.49226357,,,-0.206247741,0.498866494,3.49226357
Short Sell,2024-03-08 11:30:00-05:00,607.6400146,174,-350.3844604,105729.3625,386.7739258,Sell Hold,105765.752,12,17,-0.330302881,0.498866494,3.49226357,,,-0.330302881,0.498866494,3.49226357
Short Sell,2024-03-08 12:30:00-05:00,603.9199829,175,-43.36553955,105685.997,79.75500488,Sell Hold,105722.3865,12,17,-0.041015607,0.498866494,3.49226357,,,-0.041015607,0.498866494,3.49226357
Short Sell,2024-03-08 13:30:00-05:00,604.1500244,174,-563.8927612,105122.1042,600.2822266,Sell Hold,105158.4937,12,17,-0.533554849,0.498866494,3.49226357,,,-0.533554849,0.498866494,3.49226357
Short Sell,2024-03-08 14:30:00-05:00,602.5599976,174,-276.6646729,104845.4396,313.0541382,Sell Hold,104881.829,12,17,-0.263184108,0.498866494,3.49226357,,,-0.263184108,0.498866494,3.49226357
Short Sell,2024-03-08 15:30:00-05:00,604.7999878,173,-215.041687,104630.3979,251.4311523,Sell Hold,104666.7874,12,17,-0.20510352,0.498866494,3.49226357,,,-0.20510352,0.498866494,3.49226357
Short Sell,2024-03-11 09:30:00-04:00,605.5252075,172,-480.0621948,104150.3357,516.4516602,Sell Hold,104186.7252,12,17,-0.458817136,0.498866494,3.49226357,,,-0.458817136,0.498866494,3.49226357
Short Sell,2024-03-11 10:30:00-04:00,603.8900146,172,-281.2531738,103869.0825,317.6426392,Sell Hold,103905.472,12,17,-0.270045384,0.498866494,3.49226357,,,-0.270045384,0.498866494,3.49226357
Short Sell,2024-03-11 11:30:00-04:00,604.7399902,171,-458.5441895,103410.5383,494.9336548,Sell Hold,103446.9278,12,17,-0.441463599,0.498866494,3.49226357,,,-0.441463599,0.498866494,3.49226357
Buy,2024-03-11 12:30:00-04:00,603.4899902,171,0,103196.7883,250.1394653,Buy,103233.1778,12,17,,0.498866494,3.49226357,722.3775183,0.7,,0.498866494,3.49226357
Buy Hold,2024-03-11 12:30:00-04:00,603.4899902,171,0,103196.7883,250.1394653,Buy Hold,103233.1778,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-03-11 13:30:00-04:00,604.2050171,171,122.2695923,103319.0579,250.1394653,Buy Hold,103355.4474,12,17,0.118481974,0.498866494,3.49226357,,,0.118481974,0.498866494,3.49226357
Buy Hold,2024-03-11 14:30:00-04:00,602.0300293,171,-371.9229126,102947.135,250.1394653,Buy Hold,102983.5245,12,17,-0.35997513,0.498866494,3.49226357,,,-0.35997513,0.498866494,3.49226357
Buy Hold,2024-03-11 15:30:00-04:00,600.7800293,171,-213.75,102733.385,250.1394653,Buy Hold,102769.7745,12,17,-0.207630839,0.498866494,3.49226357,,,-0.207630839,0.498866494,3.49226357
Buy Hold,2024-03-12 09:30:00-04:00,602.9100952,171,364.241272,103097.6263,250.1394653,Buy Hold,103134.0157,12,17,0.354550054,0.498866494,3.49226357,,,0.354550054,0.498866494,3.49226357
Buy Hold,2024-03-12 10:30:00-04:00,606.8549805,85,51514.95294,51582.67334,52439.66779,Buy Hold,104022.3411,12,17,0.654307381,0.498866494,3.49226357,,,-49.96715715,0.498866494,3.49226357
Buy Hold,2024-03-12 11:30:00-04:00,605.3449707,85,-128.3508301,51454.32251,250.1394653,Buy Hold,103893.9903,12,17,100.6758923,0.498866494,3.49226357,,,-0.248825471,0.498866494,3.49226357
Buy Hold,2024-03-12 12:30:00-04:00,607.9749756,85,223.550415,51677.87292,250.1394653,Buy Hold,104117.5407,12,17,102.0505096,0.498866494,3.49226357,,,0.43446382,0.498866494,3.49226357
Buy Hold,2024-03-12 13:30:00-04:00,613.5100098,42,25910.45251,25767.42041,26450.69794,Buy Hold,52218.11835,12,17,103.0079911,0.498866494,3.49226357,180.3719429,0.7,0.910404935,0.498866494,3.49226357
Sell,2024-03-12 13:30:00-04:00,613.5100098,0,0,0,52037.74641,Sell Hold,52218.11835,12,17,,0.498866494,3.49226357,180.3719429,0.7,,0.498866494,3.49226357
Short Sell,2024-03-12 13:30:00-04:00,613.5100098,169,0,103683.1917,316.9186401,Sell Hold,104000.1103,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-03-12 14:30:00-04:00,612.6049805,169,-152.9499512,103530.2417,469.8685913,Sell Hold,103847.1603,12,17,-0.147516631,0.498866494,3.49226357,,,-0.147516631,0.498866494,3.49226357
Short Sell,2024-03-12 15:30:00-04:00,610.9699707,169,-276.3166504,103253.925,593.2352905,Sell Hold,103570.8437,12,17,-0.266894625,0.498866494,3.49226357,,,-0.266894625,0.498866494,3.49226357
Short Sell,2024-03-13 09:30:00-04:00,612.5,169,258.5749512,103512.5,58.34368896,Sell Hold,103829.4186,12,17,0.250426268,0.498866494,3.49226357,,,0.250426268,0.498866494,3.49226357
Short Sell,2024-03-13 10:30:00-04:00,612.289978,169,-35.49371338,103477.0063,352.4123535,Sell Hold,103793.9249,12,17,-0.034289302,0.498866494,3.49226357,,,-0.034289302,0.498866494,3.49226357
Short Sell,2024-03-13 11:30:00-04:00,608.871521,170,31.15228271,103508.1586,285.7663574,Sell Hold,103825.0772,12,17,0.030105512,0.498866494,3.49226357,,,0.030105512,0.498866494,3.49226357
Short Sell,2024-03-13 12:30:00-04:00,610.3549805,170,252.1881104,103760.3467,64.73052979,Sell Hold,104077.2653,12,17,0.243640805,0.498866494,3.49226357,,,0.243640805,0.498866494,3.49226357
Short Sell,2024-03-13 13:30:00-04:00,611.0999756,170,126.6491699,103886.9958,190.2694702,Sell Hold,104203.9145,12,17,0.122059316,0.498866494,3.49226357,,,0.122059316,0.498866494,3.49226357
Short Sell,2024-03-13 14:30:00-04:00,607.9522095,171,72.83197021,103959.8278,244.0866699,Sell Hold,104276.7465,12,17,0.070106917,0.498866494,3.49226357,,,0.070106917,0.498866494,3.49226357
Short Sell,2024-03-13 15:30:00-04:00,609.7600098,171,309.1338501,104268.9617,7.784790039,Sell Hold,104585.8803,12,17,0.297358948,0.498866494,3.49226357,,,0.297358948,0.498866494,3.49226357
Short Sell,2024-03-14 09:30:00-04:00,613.2700195,170,-13.05834961,104255.9033,329.9769897,Sell Hold,104572.822,12,17,-0.012523717,0.498866494,3.49226357,,,-0.012523717,0.498866494,3.49226357
Short Sell,2024-03-14 10:30:00-04:00,610.0800171,171,67.77960205,104323.6829,249.1390381,Sell Hold,104640.6016,12,17,0.065012723,0.498866494,3.49226357,,,0.065012723,0.498866494,3.49226357
Short Sell,2024-03-14 11:30:00-04:00,611.7449951,171,284.7112427,104608.3942,32.20739746,Sell Hold,104925.3128,12,17,0.272911418,0.498866494,3.49226357,,,0.272911418,0.498866494,3.49226357
Short Sell,2024-03-14 12:30:00-04:00,611.5499878,171,-33.34625244,104575.0479,350.2648926,Sell Hold,104891.9666,12,17,-0.031877224,0.498866494,3.49226357,,,-0.031877224,0.498866494,3.49226357
Short Sell,2024-03-14 13:30:00-04:00,612.7901001,171,212.0592041,104787.1071,104.859436,Sell Hold,105104.0258,12,17,0.202781838,0.498866494,3.49226357,,,0.202781838,0.498866494,3.49226357
Buy,2024-03-14 14:30:00-04:00,608.3699951,172,0,104639.6392,464.3865967,Buy,104956.5578,12,17,,0.498866494,3.49226357,732.4774741,0.7,,0.498866494,3.49226357
Buy Hold,2024-03-14 14:30:00-04:00,608.3699951,172,0,104639.6392,464.3865967,Buy Hold,104956.5578,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-03-14 15:30:00-04:00,613.1500244,86,51908.73706,52730.9021,53195.2887,Buy Hold,105926.1908,12,17,0.785710889,0.498866494,3.49226357,,,-49.60714456,0.498866494,3.49226357
Buy Hold,2024-03-15 09:30:00-04:00,614.0999756,86,81.69580078,52812.5979,464.3865967,Buy Hold,106007.8866,12,17,100.3098593,0.498866494,3.49226357,,,0.154929648,0.498866494,3.49226357
Buy Hold,2024-03-15 10:30:00-04:00,610.4138794,86,-317.0042725,52495.59363,464.3865967,Buy Hold,105690.8823,12,17,98.79951267,0.498866494,3.49226357,,,-0.600243664,0.498866494,3.49226357
Sell,2024-03-15 10:30:00-04:00,610.4138794,0,0,0,105323.4132,Sell Hold,105690.8823,12,17,,0.498866494,3.49226357,367.4691554,0.7,,0.498866494,3.49226357
Short Sell,2024-03-15 10:30:00-04:00,610.4138794,173,0,105601.6011,340.5133057,Sell Hold,105942.1144,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy,2024-03-15 11:30:00-04:00,608.7999878,174,0,105931.1979,10.91656494,Buy,106271.7112,12,17,,0.498866494,3.49226357,741.5183851,0.7,,0.498866494,3.49226357
Buy Hold,2024-03-15 11:30:00-04:00,608.7999878,174,0,105931.1979,10.91656494,Buy Hold,106271.7112,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-03-15 12:30:00-04:00,609.7349854,174,162.6895752,106093.8875,10.91656494,Buy Hold,106434.4008,12,17,0.153580417,0.498866494,3.49226357,,,0.153580417,0.498866494,3.49226357
Sell,2024-03-15 12:30:00-04:00,609.7349854,0,0,0,105691.7435,Sell Hold,106434.4008,12,17,,0.498866494,3.49226357,742.6572122,0.7,,0.498866494,3.49226357
Short Sell,2024-03-15 12:30:00-04:00,609.7349854,174,0,106093.8875,177.8237305,Sell Hold,106271.7112,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-03-15 13:30:00-04:00,607.6599731,174,-361.052124,105732.8353,538.8758545,Sell Hold,105910.6591,12,17,-0.340313785,0.498866494,3.49226357,,,-0.340313785,0.498866494,3.49226357
Buy,2024-03-15 14:30:00-04:00,606.1799927,174,0,105475.3187,435.340332,Buy,105653.1425,12,17,,0.498866494,3.49226357,738.3272311,0.7,,0.498866494,3.49226357
Buy Hold,2024-03-15 14:30:00-04:00,606.1799927,174,0,105475.3187,435.340332,Buy Hold,105653.1425,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-03-15 15:30:00-04:00,605.8699951,174,-53.9395752,105421.3792,435.340332,Buy Hold,105599.2029,12,17,-0.051139523,0.498866494,3.49226357,,,-0.051139523,0.498866494,3.49226357
Buy Hold,2024-03-18 09:30:00-04:00,622.4899902,87,51264.75,54156.62915,54591.96948,Buy Hold,108748.5986,12,17,2.743161941,0.498866494,3.49226357,,,-48.62841903,0.498866494,3.49226357
Sell,2024-03-18 09:30:00-04:00,622.4899902,0,0,0,108369.5022,Sell Hold,108748.5986,12,17,,0.498866494,3.49226357,379.0964041,0.7,,0.498866494,3.49226357
Short Sell,2024-03-18 09:30:00-04:00,622.4899902,169,0,105200.8083,398.3945313,Sell Hold,105599.2029,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-03-18 10:30:00-04:00,623.289978,169,135.197937,105336.0063,263.1965942,Sell Hold,105734.4008,12,17,0.128514162,0.498866494,3.49226357,,,0.128514162,0.498866494,3.49226357
Short Sell,2024-03-18 11:30:00-04:00,621.0100098,170,235.6953735,105571.7017,162.6991577,Sell Hold,105970.0962,12,17,0.223755753,0.498866494,3.49226357,,,0.223755753,0.498866494,3.49226357
Short Sell,2024-03-18 12:30:00-04:00,620.1900024,170,-139.4012451,105432.3004,537.7957764,Sell Hold,105830.6949,12,17,-0.13204414,0.498866494,3.49226357,,,-0.13204414,0.498866494,3.49226357
Short Sell,2024-03-18 13:30:00-04:00,620.8800049,170,117.300415,105549.6008,281.0941162,Sell Hold,105947.9954,12,17,0.111256621,0.498866494,3.49226357,,,0.111256621,0.498866494,3.49226357
Short Sell,2024-03-18 14:30:00-04:00,620.1799927,170,-119.0020752,105430.5988,517.3966064,Sell Hold,105828.9933,12,17,-0.112745168,0.498866494,3.49226357,,,-0.112745168,0.498866494,3.49226357
Short Sell,2024-03-18 15:30:00-04:00,618.3900146,171,314.09375,105744.6925,84.30078125,Sell Hold,106143.087,12,17,0.297915172,0.498866494,3.49226357,,,0.297915172,0.498866494,3.49226357
Short Sell,2024-03-19 09:30:00-04:00,610.5300293,173,-122.9974365,105621.6951,521.3919678,Sell Hold,106020.0896,12,17,-0.11631547,0.498866494,3.49226357,,,-0.11631547,0.498866494,3.49226357
Short Sell,2024-03-19 10:30:00-04:00,614.5999756,172,89.50073242,105711.1958,308.8937988,Sell Hold,106109.5903,12,17,0.084737073,0.498866494,3.49226357,,,0.084737073,0.498866494,3.49226357
Short Sell,2024-03-19 11:30:00-04:00,615.6099854,172,173.7216797,105884.9175,224.6728516,Sell Hold,106283.312,12,17,0.164336122,0.498866494,3.49226357,,,0.164336122,0.498866494,3.49226357
Short Sell,2024-03-19 12:30:00-04:00,619.9949951,171,134.2266846,106019.1442,264.1678467,Sell Hold,106417.5387,12,17,0.126766576,0.498866494,3.49226357,,,0.126766576,0.498866494,3.49226357
Short Sell,2024-03-19 13:30:00-04:00,620.0900269,171,16.25042725,106035.3946,382.144104,Sell Hold,106433.7891,12,17,0.015327823,0.498866494,3.49226357,,,0.015327823,0.498866494,3.49226357
Short Sell,2024-03-19 14:30:00-04:00,619.539978,171,-94.05834961,105941.3362,492.4528809,Sell Hold,106339.7308,12,17,-0.088704673,0.498866494,3.49226357,,,-0.088704673,0.498866494,3.49226357
Short Sell,2024-03-19 15:30:00-04:00,620.7399902,171,205.2020874,106146.5383,193.1924438,Sell Hold,106544.9329,12,17,0.193694071,0.498866494,3.49226357,,,0.193694071,0.498866494,3.49226357
