Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Charge Value,Charge,% Diff,High Avg %,Low Avg %
Buy Hold,2023-10-06 12:15:00+05:30,47.54999924,534,96.12016554,25391.69959,24.63666153,Buy Hold,50570.75837,12,17,100.759976,,,100.759976,0.370337122,2.667433764
Buy Hold,2023-10-06 13:15:00+05:30,47.36999893,534,-96.12016554,25295.57943,24.63666153,Buy Hold,50474.63821,12,17,99.24290091,,,99.2429009,0.370337122,2.667433764
Sell,2023-10-06 13:15:00+05:30,47.36999893,0,0,0,50297.56915,Sell Hold,50474.63821,12,17,,0.7,177.069056,,0.370337122,2.667433764
Short Sell,2023-10-06 13:15:00+05:30,47.36999893,2144,0,101561.2777,10.47829819,Sell Hold,101571.756,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-06 14:15:00+05:30,47.52999878,2137,10.3296814,101571.6074,0.148616791,Sell Hold,101582.0857,12,17,0.010170886,,,0.010170904,0.370337122,2.667433764
Short Sell,2023-10-09 09:15:00+05:30,47.13000107,2155,-6.455089569,101565.1523,16.93338776,Sell Hold,101575.6306,12,17,-0.006355211,,,-0.006355221,0.370337122,2.667433764
Short Sell,2023-10-09 10:15:00+05:30,47.18000031,2152,-33.79164505,101531.3607,44.26994324,Sell Hold,101541.839,12,17,-0.033270905,,,-0.03327086,0.370337122,2.667433764
Short Sell,2023-10-09 12:15:00+05:30,46.95000076,2162,-25.45900726,101505.9016,35.93730545,Sell Hold,101516.3799,12,17,-0.025075018,,,-0.02507511,0.370337122,2.667433764
Short Sell,2023-10-09 14:15:00+05:30,47,2159,-32.90164948,101473,43.37994766,Sell Hold,101483.4783,12,17,-0.032413534,,,-0.032413485,0.370337122,2.667433764
Short Sell,2023-10-09 15:15:00+05:30,46.99000168,2159,-21.58637619,101451.4136,32.06467438,Sell Hold,101461.8919,12,17,-0.021273025,,,-0.021273048,0.370337122,2.667433764
Short Sell,2023-10-10 09:15:00+05:30,47.31000137,2144,-18.77067947,101432.6429,29.24897766,Sell Hold,101443.1212,12,17,-0.018502137,,,-0.018502157,0.370337122,2.667433764
Short Sell,2023-10-10 10:15:00+05:30,47.38999939,2140,-18.04425049,101414.5987,28.52254868,Sell Hold,101425.077,12,17,-0.017789392,,,-0.017789342,0.370337122,2.667433764
Short Sell,2023-10-10 12:15:00+05:30,47.38999939,2140,0,101414.5987,10.47829819,Sell Hold,101425.077,12,17,0,,,0,0.370337122,2.667433764
Buy,2023-10-10 14:15:00+05:30,47.56999969,2132,0,101419.2393,5.83764267,Buy,101429.7176,12,17,,0.6,608.5154358,,0.370337122,2.667433764
Buy Hold,2023-10-10 14:15:00+05:30,47.56999969,2132,0,101419.2393,5.83764267,Buy Hold,101429.7176,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2023-10-11 09:15:00+05:30,47.95999908,1066,50293.88033,51125.35902,51131.19667,Buy Hold,102256.5557,12,17,0.819843162,,,-49.5900784,0.370337122,2.667433764
Buy Hold,2023-10-11 10:15:00+05:30,47.99000168,1066,31.9827652,51157.34179,5.83764267,Buy Hold,102288.5385,12,17,100.1251151,,,0.062557546,0.370337122,2.667433764
Buy Hold,2023-10-11 13:15:00+05:30,47.68999863,1066,-319.8032532,50837.53854,5.83764267,Buy Hold,101968.7352,12,17,98.74972685,,,-0.625136567,0.370337122,2.667433764
Buy Hold,2023-10-11 14:15:00+05:30,47.75,1066,63.96146393,50901.5,5.83764267,Buy Hold,102032.6967,12,17,100.2516308,,,0.125815415,0.370337122,2.667433764
Sell,2023-10-11 14:15:00+05:30,47.75,0,0,0,101676.3862,Sell Hold,102032.6967,12,17,,0.7,356.3105,,0.370337122,2.667433764
Short Sell,2023-10-11 14:15:00+05:30,47.75,2129,0,101659.75,25.80537033,Sell Hold,101685.5554,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-11 15:15:00+05:30,47.75999832,2129,21.28642654,101681.0364,4.518943787,Sell Hold,101706.8418,12,17,0.020938893,,,0.020938867,0.370337122,2.667433764
Short Sell,2023-10-12 09:15:00+05:30,48.00999832,2118,4.140018463,101685.1764,21.66535187,Sell Hold,101710.9818,12,17,0.004071574,,,0.004071556,0.370337122,2.667433764
Short Sell,2023-10-12 12:15:00+05:30,48.00999832,2118,0,101685.1764,25.80537033,Sell Hold,101710.9818,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-12 13:15:00+05:30,47.95999908,2120,-9.978385925,101675.1981,35.78375626,Sell Hold,101701.0034,12,17,-0.009813019,,,-0.009812935,0.370337122,2.667433764
Short Sell,2023-10-12 14:15:00+05:30,47.95999908,2120,0,101675.1981,25.80537033,Sell Hold,101701.0034,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-13 09:15:00+05:30,48.00999832,2118,9.978385925,101685.1764,15.82698441,Sell Hold,101710.9818,12,17,0.009813982,,,0.009813898,0.370337122,2.667433764
Short Sell,2023-10-13 10:15:00+05:30,47.61999893,2135,-16.47872543,101668.6977,42.28409576,Sell Hold,101694.5031,12,17,-0.016205632,,,-0.016205607,0.370337122,2.667433764
Short Sell,2023-10-13 12:15:00+05:30,47.66999817,2133,11.40837479,101680.1061,14.39699554,Sell Hold,101705.9115,12,17,0.011221128,,,0.011221153,0.370337122,2.667433764
Short Sell,2023-10-13 13:15:00+05:30,47.68999863,2132,-5.029022217,101675.0771,30.83439255,Sell Hold,101700.8824,12,17,-0.004945925,,,-0.004945904,0.370337122,2.667433764
Short Sell,2023-10-13 15:15:00+05:30,47.68000031,2132,-21.31642151,101653.7607,47.12179184,Sell Hold,101679.566,12,17,-0.020965238,,,-0.020965216,0.370337122,2.667433764
Short Sell,2023-10-16 09:15:00+05:30,48.09000015,2114,8.499671936,101662.2603,17.30569839,Sell Hold,101688.0657,12,17,0.008361394,,,0.008361324,0.370337122,2.667433764
Short Sell,2023-10-16 10:15:00+05:30,48,2118,1.739677429,101664,24.0656929,Sell Hold,101689.8054,12,17,0.001711232,,,0.001711254,0.370337122,2.667433764
Short Sell,2023-10-16 11:15:00+05:30,47.79999924,2127,6.598377228,101670.5984,19.2069931,Sell Hold,101696.4037,12,17,0.006490377,,,0.0064904,0.370337122,2.667433764
Short Sell,2023-10-16 12:15:00+05:30,47.90000153,2123,21.10486221,101691.7032,4.700508118,Sell Hold,101717.5086,12,17,0.020758078,,,0.020758017,0.370337122,2.667433764
Short Sell,2023-10-16 14:15:00+05:30,47.99000168,2119,-0.88968277,101690.8136,26.6950531,Sell Hold,101716.6189,12,17,-0.000874882,,,-0.000874801,0.370337122,2.667433764
Buy,2023-10-16 15:15:00+05:30,48.02000046,2118,0,101706.361,10.25795746,Buy,101732.1663,12,17,,0.6,610.238166,,0.370337122,2.667433764
Buy Hold,2023-10-16 15:15:00+05:30,48.02000046,2118,0,101706.361,10.25795746,Buy Hold,101732.1663,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2023-10-17 09:15:00+05:30,47.97000122,2118,-105.8983841,101600.4626,10.25795746,Buy Hold,101626.268,12,17,-0.104121692,,,-0.104121708,0.370337122,2.667433764
Buy Hold,2023-10-17 10:15:00+05:30,47.97999954,2118,21.17644501,101621.639,10.25795746,Buy Hold,101647.4444,12,17,0.020842863,,,0.020842818,0.370337122,2.667433764
Buy Hold,2023-10-17 11:15:00+05:30,48.25999832,1059,50514.30081,51107.33822,51117.59618,Buy Hold,102224.9344,12,17,0.583573952,,,-49.70821301,0.370337122,2.667433764
Sell,2023-10-17 11:15:00+05:30,48.25999832,0,0,0,101867.183,Sell Hold,102224.9344,12,17,,0.7,357.7513675,,0.370337122,2.667433764
Short Sell,2023-10-17 11:15:00+05:30,48.25999832,2106,0,101635.5565,11.88793564,Sell Hold,101647.4444,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-17 12:15:00+05:30,48.25,2106,-21.05646515,101614.5,32.94440079,Sell Hold,101626.3879,12,17,-0.020717617,,,-0.020717651,0.370337122,2.667433764
Short Sell,2023-10-17 14:15:00+05:30,47.97000122,2118,-14.03741455,101600.4626,25.92535019,Sell Hold,101612.3505,12,17,-0.013814381,,,-0.013814367,0.370337122,2.667433764
Short Sell,2023-10-17 15:15:00+05:30,48.06999969,2113,-28.55323029,101571.9094,40.44116592,Sell Hold,101583.7973,12,17,-0.028103445,,,-0.028103415,0.370337122,2.667433764
Short Sell,2023-10-18 10:15:00+05:30,47.90999985,2120,-2.70967865,101569.1997,14.59761429,Sell Hold,101581.0876,12,17,-0.002667744,,,-0.002667765,0.370337122,2.667433764
Short Sell,2023-10-18 11:15:00+05:30,47.70999908,2129,5.388374329,101574.5881,6.49956131,Sell Hold,101586.476,12,17,0.005305126,,,0.005305152,0.370337122,2.667433764
Short Sell,2023-10-18 12:15:00+05:30,47.63999939,2132,-6.109352112,101568.4787,17.99728775,Sell Hold,101580.3666,12,17,-0.006014646,,,-0.006014693,0.370337122,2.667433764
Short Sell,2023-10-18 15:15:00+05:30,47.81000137,2124,-20.03578186,101548.4429,31.9237175,Sell Hold,101560.3309,12,17,-0.019726378,,,-0.019726396,0.370337122,2.667433764
Buy,2023-10-19 09:15:00+05:30,47.13000107,2154,0,101518.0223,42.30855179,Buy,101529.9102,12,17,,0.6,609.1081338,,0.370337122,2.667433764
Buy Hold,2023-10-19 09:15:00+05:30,47.13000107,2154,0,101518.0223,42.30855179,Buy Hold,101529.9102,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2023-10-19 10:15:00+05:30,47.56000137,1077,50295.90082,51222.12148,51264.43003,Buy Hold,102486.5515,12,17,0.912370667,,,-49.54381467,0.370337122,2.667433764
Buy Hold,2023-10-19 11:15:00+05:30,47.56999969,1077,10.76819229,51232.88967,42.30855179,Buy Hold,102497.3197,12,17,100.0420451,,,0.021022538,0.370337122,2.667433764
Buy Hold,2023-10-19 12:15:00+05:30,47.56999969,1077,0,51232.88967,42.30855179,Buy Hold,102497.3197,12,17,100,,,0,0.370337122,2.667433764
Buy Hold,2023-10-19 13:15:00+05:30,47.56999969,1077,0,51232.88967,42.30855179,Buy Hold,102497.3197,12,17,100,,,0,0.370337122,2.667433764
Buy Hold,2023-10-19 14:15:00+05:30,47.33000183,1077,-258.4776993,50974.41197,42.30855179,Buy Hold,102238.842,12,17,98.99096966,,,-0.504515169,0.370337122,2.667433764
Buy Hold,2023-10-19 15:15:00+05:30,47.33000183,1077,0,50974.41197,42.30855179,Buy Hold,102238.842,12,17,100,,,0,0.370337122,2.667433764
Buy Hold,2023-10-20 09:15:00+05:30,47.54000092,538,25397.89148,25576.52049,25512.90992,Buy Hold,51089.43042,12,17,100.8873825,0.6,153.459123,0.443691278,0.370337122,2.667433764
Buy Hold,2023-10-20 10:15:00+05:30,47.20000076,538,-182.9200861,25393.60041,42.30855179,Buy Hold,50906.51033,12,17,98.56962496,,,98.7541692,0.370337122,2.667433764
Buy Hold,2023-10-20 12:15:00+05:30,47.11000061,538,-48.4200807,25345.18033,42.30855179,Buy Hold,50858.09025,12,17,99.61864343,,,99.80416264,0.370337122,2.667433764
Buy Hold,2023-10-20 14:15:00+05:30,47.15000153,538,21.52049496,25366.70082,42.30855179,Buy Hold,50879.61075,12,17,100.1698192,,,100.3558506,0.370337122,2.667433764
Buy Hold,2023-10-23 09:15:00+05:30,46.81000137,538,-182.9200861,25183.78074,42.30855179,Buy Hold,50696.69066,12,17,98.55779367,,,98.74232692,0.370337122,2.667433764
Buy Hold,2023-10-23 10:15:00+05:30,46.61000061,538,-107.6004089,25076.18033,42.30855179,Buy Hold,50589.09025,12,17,99.1454785,,,99.33055797,0.370337122,2.667433764
Buy Hold,2023-10-23 13:15:00+05:30,46.61000061,538,0,25076.18033,42.30855179,Buy Hold,50589.09025,12,17,100,,,100.1858736,0.370337122,2.667433764
Buy Hold,2023-10-23 14:15:00+05:30,46.40000153,538,-112.979505,24963.20082,42.30855179,Buy Hold,50476.11075,12,17,99.09890975,,,99.2839459,0.370337122,2.667433764
Buy Hold,2023-10-23 15:15:00+05:30,46.65999985,538,139.8790962,25103.07992,42.30855179,Buy Hold,50615.98984,12,17,101.1206824,,,101.3075975,0.370337122,2.667433764
Buy Hold,2023-10-25 09:15:00+05:30,46.29999924,538,-193.6803282,24909.39959,42.30855179,Buy Hold,50422.30952,12,17,98.4569198,,,98.64135931,0.370337122,2.667433764
Buy Hold,2023-10-25 11:15:00+05:30,46.20000076,538,-53.79918224,24855.60041,42.30855179,Buy Hold,50368.51033,12,17,99.56804114,,,99.75351328,0.370337122,2.667433764
Buy Hold,2023-10-25 12:15:00+05:30,45.90999985,538,-156.0204896,24699.57992,42.30855179,Buy Hold,50212.48984,12,17,98.7445848,,,98.9292917,0.370337122,2.667433764
Buy Hold,2023-10-25 13:15:00+05:30,45.91999817,538,5.37909616,24704.95902,42.30855179,Buy Hold,50217.86894,12,17,100.0435562,,,100.2294703,0.370337122,2.667433764
Buy Hold,2023-10-25 14:15:00+05:30,45.91999817,538,0,24704.95902,42.30855179,Buy Hold,50217.86894,12,17,100,,,100.1858736,0.370337122,2.667433764
Buy Hold,2023-10-25 15:15:00+05:30,45.91999817,538,0,24704.95902,42.30855179,Buy Hold,50217.86894,12,17,100,,,100.1858736,0.370337122,2.667433764
Buy Hold,2023-10-26 09:15:00+05:30,45.15000153,538,-414.2581923,24290.70082,42.30855179,Buy Hold,49803.61075,12,17,96.64635595,,,96.82911277,0.370337122,2.667433764
Buy Hold,2023-10-26 10:15:00+05:30,45.15999985,538,5.37909616,24296.07992,42.30855179,Buy Hold,49808.98984,12,17,100.0442894,,,100.2302041,0.370337122,2.667433764
Buy Hold,2023-10-26 11:15:00+05:30,45.06000137,538,-53.79918224,24242.28074,42.30855179,Buy Hold,49755.19066,12,17,99.55713696,,,99.74259898,0.370337122,2.667433764
Buy Hold,2023-10-26 12:15:00+05:30,45.36000061,538,161.3995911,24403.68033,42.30855179,Buy Hold,49916.59025,12,17,101.3315545,,,101.5186656,0.370337122,2.667433764
Buy Hold,2023-10-26 13:15:00+05:30,45.41999817,538,32.27868728,24435.95902,42.30855179,Buy Hold,49948.86894,12,17,100.2645395,,,100.450659,0.370337122,2.667433764
Buy Hold,2023-10-26 14:15:00+05:30,45.47000122,538,26.9016409,24462.86066,42.30855179,Buy Hold,49975.77058,12,17,100.2201808,,,100.406259,0.370337122,2.667433764
Buy Hold,2023-10-26 15:15:00+05:30,45.66999817,538,107.5983591,24570.45902,42.30855179,Buy Hold,50083.36894,12,17,100.8796875,,,101.0663786,0.370337122,2.667433764
Buy Hold,2023-10-27 09:15:00+05:30,46.40000153,538,392.7418077,24963.20082,42.30855179,Buy Hold,50476.11075,12,17,103.1968618,,,103.3857064,0.370337122,2.667433764
Buy Hold,2023-10-27 10:15:00+05:30,46.40999985,538,5.37909616,24968.57992,42.30855179,Buy Hold,50481.48984,12,17,100.0430962,,,100.2290099,0.370337122,2.667433764
Buy Hold,2023-10-27 11:15:00+05:30,46.47999954,538,37.65983322,25006.23975,42.30855179,Buy Hold,50519.14968,12,17,100.3016578,,,100.4878118,0.370337122,2.667433764
Buy Hold,2023-10-27 12:15:00+05:30,46.40000153,538,-43.03892938,24963.20082,42.30855179,Buy Hold,50476.11075,12,17,99.65577445,,,99.84132814,0.370337122,2.667433764
Buy Hold,2023-10-27 14:15:00+05:30,46.13999939,538,-139.8811513,24823.31967,42.30855179,Buy Hold,50336.2296,12,17,98.87930117,,,99.06413321,0.370337122,2.667433764
Buy Hold,2023-10-27 15:15:00+05:30,46.38000107,538,129.1209038,24952.44058,42.30855179,Buy Hold,50465.3505,12,17,101.0403194,,,101.2271598,0.370337122,2.667433764
Sell,2023-10-27 15:15:00+05:30,46.38000107,0,0,0,50290.68342,Sell Hold,50465.3505,12,17,,0.7,174.667084,,0.370337122,2.667433764
Short Sell,2023-10-27 15:15:00+05:30,46.38000107,2143,0,99392.34229,5.10433197,Sell Hold,99397.44662,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-30 09:15:00+05:30,46.04999924,2158,-16.44393539,99375.89835,21.54826736,Sell Hold,99381.00269,12,17,-0.016544469,,,-0.016544474,0.370337122,2.667433764
Short Sell,2023-10-30 10:15:00+05:30,46.31000137,2145,-40.94540787,99334.95295,46.04973984,Sell Hold,99340.05728,12,17,-0.041202554,,,-0.041202546,0.370337122,2.667433764
Short Sell,2023-10-30 11:15:00+05:30,46.31000137,2145,0,99334.95295,5.10433197,Sell Hold,99340.05728,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-30 12:15:00+05:30,46.33000183,2144,-3.429019928,99331.52393,8.533351898,Sell Hold,99336.62826,12,17,-0.003451977,,,-0.003451977,0.370337122,2.667433764
Short Sell,2023-10-30 14:15:00+05:30,46.45000076,2138,-21.42229462,99310.10163,26.52662659,Sell Hold,99315.20596,12,17,-0.021566461,,,-0.021566467,0.370337122,2.667433764
Short Sell,2023-10-30 15:15:00+05:30,46.45000076,2138,0,99310.10163,5.10433197,Sell Hold,99315.20596,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-31 09:15:00+05:30,46.70000076,2126,-25.90000916,99284.20162,31.00434113,Sell Hold,99289.30595,12,17,-0.026079934,,,-0.026079935,0.370337122,2.667433764
Short Sell,2023-10-31 10:15:00+05:30,46.54000092,2133,-14.37966919,99269.82195,19.48400116,Sell Hold,99274.92628,12,17,-0.014483341,,,-0.014483342,0.370337122,2.667433764
Short Sell,2023-10-31 11:15:00+05:30,46.54000092,2133,0,99269.82195,5.10433197,Sell Hold,99274.92628,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-10-31 13:15:00+05:30,46.38000107,2140,-16.61966705,99253.20229,21.72399902,Sell Hold,99258.30662,12,17,-0.016741913,,,-0.016741906,0.370337122,2.667433764
Short Sell,2023-10-31 14:15:00+05:30,46.68000031,2126,-11.52163696,99241.68065,16.62596893,Sell Hold,99246.78498,12,17,-0.011608328,,,-0.011608331,0.370337122,2.667433764
Short Sell,2023-11-01 09:15:00+05:30,46.70000076,2125,-4.179027557,99237.50162,9.283359528,Sell Hold,99242.60595,12,17,-0.00421096,,,-0.004210963,0.370337122,2.667433764
Short Sell,2023-11-01 11:15:00+05:30,46.66999817,2126,-17.08551407,99220.41611,22.18984604,Sell Hold,99225.52044,12,17,-0.017216792,,,-0.017216788,0.370337122,2.667433764
Short Sell,2023-11-01 12:15:00+05:30,46.5,2133,-35.91610718,99184.5,41.02043915,Sell Hold,99189.60433,12,17,-0.036198303,,,-0.036198306,0.370337122,2.667433764
Short Sell,2023-11-01 13:15:00+05:30,46.5,2133,0,99184.5,5.10433197,Sell Hold,99189.60433,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-01 14:15:00+05:30,46.56000137,2130,-11.69707489,99172.80293,16.80140686,Sell Hold,99177.90726,12,17,-0.011793249,,,-0.011793244,0.370337122,2.667433764
Short Sell,2023-11-02 09:15:00+05:30,46.86999893,2116,4.114814758,99176.91774,0.989517212,Sell Hold,99182.02207,12,17,0.004149136,,,0.004149131,0.370337122,2.667433764
Short Sell,2023-11-02 11:15:00+05:30,46.86999893,2116,0,99176.91774,5.10433197,Sell Hold,99182.02207,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-02 12:15:00+05:30,46.90000153,2114,-30.31451416,99146.60323,35.41884613,Sell Hold,99151.70756,12,17,-0.030566098,,,-0.030566094,0.370337122,2.667433764
Short Sell,2023-11-02 13:15:00+05:30,46.65999985,2124,-40.7635498,99105.83968,45.86788177,Sell Hold,99110.94401,12,17,-0.041114419,,,-0.041114419,0.370337122,2.667433764
Short Sell,2023-11-02 14:15:00+05:30,46.93999863,2111,-15.50257492,99090.3371,20.60690689,Sell Hold,99095.44143,12,17,-0.015642443,,,-0.015642449,0.370337122,2.667433764
Short Sell,2023-11-03 09:15:00+05:30,47.38000107,2091,-18.75486755,99071.58223,23.85919952,Sell Hold,99076.68657,12,17,-0.01892704,,,-0.018927042,0.370337122,2.667433764
Short Sell,2023-11-03 10:15:00+05:30,47.38000107,2091,0,99071.58223,5.10433197,Sell Hold,99076.68657,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-03 14:15:00+05:30,47.38000107,2091,0,99071.58223,5.10433197,Sell Hold,99076.68657,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-03 15:15:00+05:30,47.38000107,2091,0,99071.58223,5.10433197,Sell Hold,99076.68657,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-06 09:15:00+05:30,47.75999832,2074,-17.34571457,99054.23652,22.45004654,Sell Hold,99059.34085,12,17,-0.017508264,,,-0.01750826,0.370337122,2.667433764
Short Sell,2023-11-06 10:15:00+05:30,47.5,2085,-16.73651886,99037.5,21.84085083,Sell Hold,99042.60433,12,17,-0.016896318,,,-0.016896319,0.370337122,2.667433764
Short Sell,2023-11-06 11:15:00+05:30,47.54999924,2082,-38.40158844,98999.09841,43.50592041,Sell Hold,99004.20274,12,17,-0.038774796,,,-0.038774797,0.370337122,2.667433764
Short Sell,2023-11-06 12:15:00+05:30,47.58000183,2080,-32.69460297,98966.40381,37.79893494,Sell Hold,98971.50814,12,17,-0.033025152,,,-0.033025149,0.370337122,2.667433764
Short Sell,2023-11-06 13:15:00+05:30,47.86000061,2067,-39.782547,98926.62126,44.88687897,Sell Hold,98931.72559,12,17,-0.040198032,,,-0.040198035,0.370337122,2.667433764
Short Sell,2023-11-06 14:15:00+05:30,47.84999847,2067,-20.67441559,98905.94685,25.77874756,Sell Hold,98911.05118,12,17,-0.020898738,,,-0.020898733,0.370337122,2.667433764
Short Sell,2023-11-06 15:15:00+05:30,47.70999908,2073,-3.118743896,98902.8281,8.223075867,Sell Hold,98907.93243,12,17,-0.003153242,,,-0.003153248,0.370337122,2.667433764
Short Sell,2023-11-07 10:15:00+05:30,48.02000046,2059,-29.64715958,98873.18094,34.75149155,Sell Hold,98878.28527,12,17,-0.029976048,,,-0.029976049,0.370337122,2.667433764
Short Sell,2023-11-07 11:15:00+05:30,47.90000153,2064,-7.577793121,98865.60315,12.68212509,Sell Hold,98870.70748,12,17,-0.007664154,,,-0.007664151,0.370337122,2.667433764
Short Sell,2023-11-07 12:15:00+05:30,47.90000153,2064,0,98865.60315,5.10433197,Sell Hold,98870.70748,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-07 14:15:00+05:30,48.16999817,2052,-20.76690674,98844.83624,25.87123871,Sell Hold,98849.94057,12,17,-0.021005189,,,-0.021005192,0.370337122,2.667433764
Short Sell,2023-11-08 09:15:00+05:30,48.5,2038,-1.836242676,98843,6.940574646,Sell Hold,98848.10433,12,17,-0.001857702,,,-0.001857699,0.370337122,2.667433764
Short Sell,2023-11-08 10:15:00+05:30,48.5,2038,0,98843,5.10433197,Sell Hold,98848.10433,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-08 11:15:00+05:30,48.47000122,2039,-12.66751099,98830.33249,17.77184296,Sell Hold,98835.43682,12,17,-0.01281579,,,-0.012815789,0.370337122,2.667433764
Short Sell,2023-11-08 12:15:00+05:30,48.29999924,2046,-8.534049988,98821.79844,13.63838196,Sell Hold,98826.90277,12,17,-0.008635051,,,-0.008635051,0.370337122,2.667433764
Short Sell,2023-11-08 13:15:00+05:30,48.47999954,2038,-19.55937195,98802.23907,24.66370392,Sell Hold,98807.3434,12,17,-0.019792568,,,-0.019792566,0.370337122,2.667433764
Short Sell,2023-11-08 14:15:00+05:30,48.47999954,2038,0,98802.23907,5.10433197,Sell Hold,98807.3434,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2023-11-08 15:15:00+05:30,48.49000168,2037,-28.10564804,98774.13342,33.20998001,Sell Hold,98779.23775,12,17,-0.028446368,,,-0.028446369,0.370337122,2.667433764
